Animal,gender,ID,cute,rounded,streamlined,colorful,warning,speedy,powerful,reliable,elegant,friendly,rough,hard,aggressive,recognizable,specially-textured,beautiful-implied ,clever,leisurely,fashion-colored,majestic,specially-structured
leopard,男,19,1,1,7,7,7,7,7,1,1,1,7,5,7,7,7,1,7,4,5,7,4
leopard,男,20,1,5,7,6,4,7,6,2,7,1,5,4,7,7,7,4,6,1,7,5,4
leopard,男,21,2,3,7,4,7,7,7,7,3,4,4,3,4,3,4,3,6,3,6,6,5
leopard,男,22,3,2,7,6,7,7,7,7,3,2,2,3,3,6,6,4,7,4,6,7,4
leopard,男,23,3,2,5,5,6,7,6,2,6,4,3,2,6,4,5,4,5,2,5,6,3
leopard,男,24,5,4,7,7,6,7,6,2,3,2,3,2,7,7,6,3,5,7,7,6,4
leopard,男,25,2,1,7,7,4,7,7,2,7,3,2,1,7,7,7,2,2,1,6,7,4
leopard,男,26,5,3,6,6,6,6,5,5,5,4,3,2,6,5,5,4,5,3,5,5,5
leopard,男,27,5,4,7,5,3,7,7,4,7,1,3,1,7,7,7,2,7,1,7,7,5
leopard,男,28,5,3,7,6,6,7,7,6,6,3,4,3,7,7,7,4,6,3,6,7,5
leopard,男,29,5,2,7,7,7,7,7,7,4,1,1,1,7,7,7,4,7,1,5,7,1
leopard,男,30,4,5,5,4,5,6,6,2,4,1,4,4,7,6,5,2,6,3,4,6,6
leopard,男,31,1,1,7,7,7,7,7,1,7,1,1,1,7,7,7,1,5,1,7,7,5
leopard,男,32,5,4,6,6,6,6,6,6,6,4,4,3,6,5,6,4,5,3,5,5,5
leopard,男,33,2,2,7,3,2,7,6,2,6,1,1,1,6,6,6,1,6,6,3,6,2
leopard,男,34,7,7,7,7,7,7,7,7,7,7,1,1,7,7,7,7,7,7,7,7,4
leopard,男,35,7,7,5,6,7,6,3,4,5,5,4,6,6,5,5,4,5,5,5,3,5
leopard,男,36,3,4,5,5,5,6,6,5,6,4,4,4,6,6,6,6,6,5,6,6,5
leopard,女,37,3,5,7,5,6,7,6,4,6,2,2,2,6,5,6,2,6,1,5,5,3
leopard,女,38,5,4,6,6,6,7,7,5,5,4,4,1,7,7,7,5,7,1,6,7,7
leopard,女,39,7,1,3,7,7,7,7,1,5,1,1,1,7,1,1,1,7,1,7,1,1
leopard,女,40,6,2,5,7,7,7,6,5,6,4,5,1,7,6,6,5,6,2,6,7,4
leopard,女,41,5,3,6,6,1,7,6,2,6,3,2,1,6,7,7,7,6,2,6,5,6
leopard,女,42,2,2,6,6,6,7,6,3,3,2,2,2,7,6,7,2,6,3,6,6,5
leopard,女,43,5,5,7,1,1,7,7,5,6,1,1,1,7,6,6,4,7,2,5,7,6
leopard,女,44,3,3,2,5,6,7,7,4,4,1,4,1,7,7,7,4,7,1,7,7,5
leopard,女,45,1,1,7,5,4,7,7,7,7,3,2,1,7,6,6,6,5,2,5,7,5
leopard,女,46,5,2,7,5,2,7,6,3,6,2,2,1,6,5,5,4,7,2,5,6,4
leopard,女,47,1,2,6,3,7,7,7,2,3,1,2,2,7,6,6,2,6,5,6,7,5
leopard,女,48,1,1,7,7,7,7,7,1,1,1,5,1,7,7,7,1,7,1,7,7,4
leopard,女,49,6,4,7,7,7,7,7,7,7,5,1,1,7,7,7,6,6,4,7,7,6
leopard,女,50,6,4,7,7,7,7,7,6,2,2,1,2,7,6,7,4,7,2,7,7,6
leopard,女,51,5,3,7,7,7,7,7,7,7,2,5,5,7,7,7,3,5,3,6,7,4
leopard,女,52,5,3,3,4,6,7,7,6,6,3,3,4,7,6,6,4,6,2,6,7,5
leopard,女,53,5,2,6,5,4,7,6,6,6,2,2,1,7,7,7,4,5,4,5,6,6
leopard,女,54,5,1,7,1,7,7,7,2,1,1,1,1,7,1,7,1,1,1,2,7,1
leopard,女,55,3,3,3,3,4,4,3,3,2,3,3,2,3,3,4,3,3,3,2,2,3
leopard,女,56,5,2,6,6,6,7,6,6,6,2,2,1,6,5,5,3,6,2,6,6,2
leopard,女,57,2,3,7,5,4,7,7,2,2,1,5,1,7,7,7,1,7,6,6,5,7
leopard,女,58,4,4,5,3,6,7,6,3,5,2,5,1,7,7,7,4,6,4,5,6,6
leopard,女,59,6,5,7,6,5,7,7,6,4,2,1,4,7,7,6,4,7,7,6,7,4
leopard,女,60,5,5,6,6,6,7,6,6,7,4,2,2,7,6,7,5,6,3,6,6,4
leopard,女,61,1,1,3,5,7,7,7,2,5,1,5,2,7,6,6,2,6,1,6,6,4
leopard,女,62,7,7,7,7,7,7,7,7,7,7,1,1,7,7,7,7,7,1,7,7,1
leopard,女,63,5,3,7,7,6,7,6,6,5,3,3,1,7,7,7,3,7,2,7,7,7
leopard,女,64,6,2,6,6,6,7,7,5,6,4,1,1,6,6,7,4,6,3,6,7,6
leopard,女,65,4,4,5,5,5,6,6,5,5,4,4,4,6,6,5,4,5,4,5,7,4
leopard,女,66,6,4,4,5,4,7,7,6,7,5,2,2,7,7,7,5,5,2,7,5,4
leopard,女,67,1,1,4,5,6,7,7,5,5,2,4,2,7,7,7,4,5,2,7,7,5
leopard,女,68,5,4,5,4,4,7,7,5,5,4,4,4,7,6,6,4,5,4,5,6,4
leopard,女,69,3,6,7,7,7,7,7,6,7,1,1,1,7,7,7,7,7,6,7,6,7
leopard,女,70,5,1,1,1,7,7,6,7,7,1,1,1,6,1,6,7,6,6,6,7,1
leopard,女,71,4,2,6,2,2,7,6,3,7,3,2,2,7,6,6,4,4,2,6,4,3
leopard,女,72,7,3,7,7,7,7,7,3,6,6,1,1,7,7,7,4,7,1,7,7,7
leopard,女,73,1,1,4,5,5,7,5,6,3,2,5,5,6,6,6,1,5,1,6,6,5
leopard,女,74,7,1,6,5,3,7,5,3,6,2,2,1,6,5,4,2,6,5,5,5,6
leopard,女,75,5,6,7,7,7,7,7,1,6,1,1,1,7,6,6,1,6,1,6,7,6
leopard,女,76,6,6,7,7,5,7,7,4,7,4,5,3,4,7,7,7,6,1,7,6,7
leopard,女,77,5,3,7,7,7,7,7,6,7,2,1,1,7,7,7,5,7,2,7,5,7
leopard,女,78,2,1,5,1,5,7,6,5,6,1,5,4,6,7,7,3,6,1,1,7,1
leopard,女,79,3,2,1,7,7,7,7,7,7,1,5,6,7,7,7,5,7,2,7,6,3
leopard,女,80,7,6,5,7,7,7,7,4,5,2,3,1,7,7,7,4,5,2,7,7,4
leopard,女,81,5,6,1,6,6,7,7,7,6,1,5,2,7,7,7,4,4,2,6,4,4
leopard,女,82,1,1,4,3,3,7,7,6,4,2,2,2,7,4,6,3,5,2,2,6,1
leopard,女,83,3,2,7,6,6,7,7,7,7,2,3,2,6,7,7,3,3,3,6,7,7
leopard,女,84,3,1,5,7,7,7,7,5,6,1,1,1,7,7,7,6,7,3,7,7,6
leopard,女,85,5,2,5,2,1,7,7,3,6,1,2,2,7,7,7,4,5,4,5,6,7
leopard,女,86,7,4,6,6,5,6,5,3,6,4,4,4,5,6,6,4,5,3,5,5,4
leopard,女,87,6,3,5,5,6,7,7,7,7,5,2,2,6,7,7,6,6,3,6,7,3
leopard,女,88,3,2,6,5,6,7,6,3,5,3,3,2,6,6,6,4,5,3,5,5,3
leopard,女,89,4,4,3,4,5,6,6,6,6,4,3,3,5,6,6,3,5,6,6,6,3
leopard,女,90,6,3,7,5,2,5,2,5,4,6,5,2,5,6,7,5,7,5,2,7,4
leopard,女,91,3,3,7,6,6,7,6,6,7,4,4,3,6,5,7,6,6,2,7,7,6
leopard,女,92,7,7,7,7,7,7,7,7,7,7,1,2,7,7,7,7,7,2,7,7,7
leopard,女,93,5,2,7,6,7,7,5,6,7,3,1,1,6,6,7,6,6,1,5,6,4
leopard,女,94,6,4,7,6,5,7,7,5,6,4,3,2,6,6,7,6,7,2,6,7,4
leopard,女,95,2,3,5,7,7,7,7,7,7,2,4,5,7,7,7,4,6,2,6,6,4
leopard,女,96,7,4,7,5,5,7,7,4,7,5,4,4,7,7,7,6,5,4,6,7,4
leopard,女,97,4,4,6,5,6,6,6,4,5,4,4,3,6,6,6,4,6,3,5,6,4
leopard,女,98,3,3,6,7,7,7,6,4,4,4,4,3,6,6,7,4,4,2,7,5,4
leopard,女,99,3,2,2,4,5,7,5,5,4,1,2,2,6,2,6,5,5,2,3,7,2
leopard,女,100,2,2,3,1,2,7,7,6,5,2,6,3,7,5,7,4,7,1,5,7,4
leopard,女,101,4,3,5,6,7,7,7,4,5,2,2,2,6,7,7,4,5,4,7,6,1
leopard,女,102,6,5,6,5,5,6,5,6,6,5,5,4,6,7,6,6,6,3,6,5,6
leopard,女,103,6,3,6,6,6,7,7,6,6,5,3,5,6,6,7,6,6,5,6,7,4
leopard,女,104,5,2,2,5,3,7,7,3,6,3,2,1,6,7,7,3,3,3,6,5,3
leopard,女,105,6,3,4,5,6,7,6,5,5,5,4,2,7,7,6,4,6,2,4,6,2
leopard,女,106,5,5,6,2,2,7,7,4,7,2,2,2,7,7,7,4,4,4,4,7,4
leopard,女,107,5,6,7,7,7,7,7,7,7,7,1,7,7,5,7,7,7,6,7,7,4
seal,男,1,7,7,7,2,1,2,1,6,7,7,2,1,3,3,1,7,6,7,2,1,6
seal,男,2,7,7,5,3,2,5,5,6,6,6,2,1,1,5,5,5,6,6,2,1,5
seal,男,3,7,7,7,2,2,7,2,4,3,7,3,3,4,3,2,3,6,6,2,2,2
seal,男,4,7,5,6,2,1,1,4,3,4,6,3,1,1,5,1,2,5,5,1,4,1
seal,男,5,6,5,6,5,4,3,2,4,6,6,4,4,3,6,4,4,4,6,4,1,6
seal,男,6,4,5,6,4,4,6,4,4,4,5,4,4,4,5,4,4,5,5,4,4,4
seal,男,7,7,7,7,2,2,2,3,4,4,4,5,4,5,5,4,5,3,5,5,3,5
seal,男,8,5,5,6,4,4,4,4,3,5,5,3,2,4,5,4,4,6,6,4,1,4
seal,男,9,6,5,6,3,3,5,2,4,5,5,3,3,3,5,2,4,5,5,4,4,5
seal,男,10,6,4,6,3,6,3,4,6,3,6,4,6,4,6,6,4,2,6,4,6,4
seal,男,11,7,6,6,6,6,5,6,6,6,5,4,6,6,5,4,5,6,4,5,6,6
seal,男,12,6,5,5,1,1,1,1,2,2,6,3,2,2,3,1,2,6,5,2,1,7
seal,男,13,5,5,5,2,1,3,4,4,5,5,5,3,3,4,2,2,6,4,1,1,3
seal,男,14,6,6,6,2,2,2,4,5,5,6,2,2,2,4,2,5,6,4,2,2,6
seal,男,15,2,5,6,2,2,4,1,5,3,4,6,2,3,4,2,6,2,4,7,1,2
seal,男,16,6,7,7,4,4,5,4,4,6,7,5,4,4,4,4,6,7,6,4,4,4
seal,男,17,5,5,4,2,2,2,4,4,4,4,4,4,4,4,4,4,6,6,3,2,4
seal,男,18,7,7,7,1,1,6,3,5,5,7,1,1,2,3,1,1,7,6,1,1,3
seal,男,19,7,7,1,1,1,1,1,1,1,6,6,5,1,6,6,6,5,4,6,1,4
seal,男,20,7,7,7,1,1,6,5,7,5,6,1,1,6,5,4,4,6,6,4,4,6
seal,男,21,4,3,3,4,3,5,5,2,3,5,5,3,3,5,4,3,4,3,3,3,4
seal,男,22,7,7,3,3,2,2,2,4,6,6,2,2,5,6,6,7,7,7,4,5,3
seal,男,23,6,6,5,3,2,1,5,6,5,7,3,2,1,5,1,4,6,3,1,1,5
seal,男,24,6,7,7,6,4,5,5,5,5,7,5,5,2,5,5,6,5,5,2,2,6
seal,男,25,6,6,5,1,1,6,7,3,3,3,5,1,3,6,2,1,6,2,1,1,6
seal,男,26,5,6,3,4,4,3,3,5,5,5,1,2,2,5,4,4,4,6,4,3,5
seal,男,27,6,7,6,2,1,1,1,1,3,6,1,1,1,5,1,1,4,4,1,1,1
seal,男,28,7,6,6,3,3,5,3,4,5,6,4,3,2,5,4,4,5,4,4,3,4
seal,男,29,6,3,6,1,1,6,1,1,5,5,5,1,1,2,4,4,5,2,2,1,1
seal,男,30,6,5,6,3,3,3,3,3,5,4,2,3,3,4,4,4,3,3,2,2,2
seal,男,31,2,6,5,1,1,5,6,1,2,2,1,1,4,7,1,1,4,2,1,1,5
seal,男,32,6,6,4,5,5,3,5,5,4,5,5,2,5,5,6,4,4,5,4,4,6
seal,男,33,6,3,3,3,1,6,3,5,6,5,5,3,4,4,6,6,6,5,3,1,6
seal,男,34,7,7,7,2,1,1,2,2,5,6,7,1,1,4,4,5,5,5,2,1,2
seal,男,35,5,4,4,4,2,4,5,5,5,5,4,4,4,4,4,3,4,5,4,4,4
seal,男,36,3,4,4,5,5,4,4,4,4,3,5,6,5,3,4,5,5,4,3,6,5
seal,女,37,6,6,6,3,3,2,2,2,3,5,2,2,2,2,2,3,3,5,2,2,2
seal,女,38,6,7,7,1,1,1,2,5,4,6,2,1,1,6,4,4,4,6,1,1,7
seal,女,39,7,1,6,1,1,1,1,4,5,5,1,1,1,1,1,1,5,1,1,1,1
seal,女,40,7,6,7,2,2,5,4,4,6,6,2,1,3,6,3,4,4,4,3,2,3
seal,女,41,6,6,6,1,1,2,2,6,4,5,1,1,1,5,1,4,5,5,1,1,5
seal,女,42,7,7,7,3,3,3,3,5,6,6,2,2,2,5,3,5,5,6,5,2,4
seal,女,43,7,6,7,1,1,5,5,5,6,7,1,1,5,7,1,4,5,6,3,2,7
seal,女,44,7,3,5,1,1,1,2,4,4,6,4,1,4,6,2,2,6,5,1,1,5
seal,女,45,6,6,7,2,1,5,5,5,5,7,1,1,1,6,1,7,6,7,1,2,7
seal,女,46,6,6,5,1,1,1,5,6,5,7,3,2,2,7,1,4,4,4,1,1,6
seal,女,47,5,6,7,2,2,1,3,4,2,2,1,1,4,6,4,4,3,5,4,1,5
seal,女,48,7,7,6,1,1,1,1,7,7,7,1,1,1,5,1,1,7,7,1,1,5
seal,女,49,7,7,2,2,2,1,2,4,3,6,1,1,1,4,4,6,6,6,4,1,4
seal,女,50,6,7,6,2,1,4,5,6,5,7,1,1,1,6,5,7,7,7,2,4,7
seal,女,51,7,7,7,2,2,2,2,5,6,7,2,5,3,5,4,4,4,5,3,5,4
seal,女,52,6,7,5,2,1,1,3,7,3,7,3,2,2,6,4,5,5,6,3,2,6
seal,女,53,6,5,5,4,4,4,4,4,4,5,6,4,4,4,4,4,4,5,4,2,5
seal,女,54,7,7,6,1,1,1,1,6,1,7,1,1,1,6,1,1,6,6,1,1,2
seal,女,55,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3
seal,女,56,7,6,6,2,2,5,5,5,4,6,2,2,2,4,2,5,4,6,1,1,1
seal,女,57,5,6,6,3,2,2,3,7,3,5,3,2,2,7,3,4,5,6,2,2,6
seal,女,58,7,7,7,2,1,1,1,5,4,7,2,1,4,5,4,4,6,6,2,2,6
seal,女,59,7,7,7,2,1,3,3,6,6,7,3,2,3,6,4,4,5,7,2,3,5
seal,女,60,6,6,5,4,4,5,4,4,5,5,1,1,1,2,6,4,5,5,4,1,4
seal,女,61,6,6,6,3,1,1,1,5,5,7,5,1,1,6,1,6,4,5,1,1,5
seal,女,62,7,7,7,1,1,1,4,1,1,1,5,1,5,7,4,1,7,7,1,1,1
seal,女,63,7,7,7,2,2,5,6,6,3,6,3,3,3,7,5,4,4,7,3,4,5
seal,女,64,6,4,6,4,3,2,2,4,4,6,3,2,2,6,5,3,5,4,3,2,4
seal,女,65,7,6,5,4,4,4,4,5,5,5,4,4,4,6,4,4,5,6,4,4,6
seal,女,66,7,5,7,4,4,1,4,5,5,7,1,1,4,5,5,4,3,7,4,4,4
seal,女,67,7,6,6,2,2,6,3,6,7,6,4,2,4,7,4,4,7,5,4,4,7
seal,女,68,7,6,5,3,2,4,4,4,5,6,3,2,3,5,4,5,5,5,4,4,4
seal,女,69,6,6,6,6,6,6,5,6,6,6,3,2,5,6,6,5,6,7,6,4,6
seal,女,70,7,7,6,1,1,7,2,4,6,4,6,4,2,4,2,6,7,6,1,2,1
seal,女,71,6,6,4,2,1,1,2,4,3,6,3,1,1,6,2,4,3,5,1,1,4
seal,女,72,7,7,7,3,3,5,6,6,7,5,1,1,5,6,2,5,7,7,2,6,7
seal,女,73,5,6,6,1,1,1,4,3,3,4,4,4,4,5,3,3,3,5,1,1,5
seal,女,74,6,6,6,2,1,5,5,5,3,4,1,3,5,4,4,3,5,5,2,2,2
seal,女,75,7,7,7,1,1,1,1,6,5,7,1,1,1,7,4,4,4,6,1,1,6
seal,女,76,6,7,7,4,3,7,4,4,4,4,4,4,4,7,4,4,7,3,4,4,7
seal,女,77,7,6,7,1,1,7,5,6,5,7,1,1,5,7,2,6,7,7,5,1,5
seal,女,78,7,6,6,1,1,3,3,6,5,7,5,3,1,4,1,4,5,6,1,4,1
seal,女,79,2,5,2,1,4,5,5,3,1,4,6,6,4,6,2,4,7,6,2,2,6
seal,女,80,7,7,6,5,4,4,7,7,5,6,1,1,6,5,4,4,6,4,6,4,6
seal,女,81,6,7,2,2,1,1,1,1,1,6,2,2,1,6,1,4,4,6,2,1,5
seal,女,82,4,4,4,1,1,3,3,4,1,4,4,2,2,3,1,2,4,3,1,4,2
seal,女,83,7,7,3,3,3,3,6,6,4,7,3,6,4,4,4,4,3,5,3,3,6
seal,女,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1
seal,女,85,1,4,4,1,1,2,4,1,1,2,4,2,5,4,1,1,5,5,1,1,5
seal,女,86,5,6,5,4,4,4,4,4,4,5,4,3,4,5,4,4,5,4,4,4,4
seal,女,87,5,5,2,2,2,2,2,4,2,6,2,2,4,5,3,5,5,5,2,2,5
seal,女,88,6,6,6,3,3,2,2,5,4,5,5,2,2,6,6,4,5,5,3,2,5
seal,女,89,7,7,2,2,3,2,2,6,6,6,2,2,2,6,6,5,5,5,5,5,6
seal,女,90,6,7,3,3,3,3,3,4,3,6,3,5,4,4,2,5,4,6,2,5,5
seal,女,91,5,4,6,3,2,2,1,1,4,6,1,2,2,2,2,5,6,5,6,2,4
seal,女,92,7,6,7,1,1,5,6,4,3,6,1,1,5,6,2,6,7,7,2,1,7
seal,女,93,6,7,6,1,1,5,1,4,3,6,2,1,2,5,2,1,4,4,3,1,5
seal,女,94,4,5,5,2,2,3,3,3,2,5,2,2,2,6,5,4,5,6,2,2,5
seal,女,95,2,5,3,1,1,5,5,4,5,5,5,6,3,3,1,4,4,5,1,1,5
seal,女,96,7,5,5,1,1,5,4,4,4,6,2,1,4,7,4,4,5,4,3,4,5
seal,女,97,6,6,6,3,3,5,4,5,4,6,3,4,4,4,4,4,6,5,4,4,4
seal,女,98,5,6,5,5,4,5,3,4,6,6,2,2,3,5,4,4,6,4,4,4,4
seal,女,99,3,5,4,3,4,4,4,4,4,6,2,2,3,2,2,3,2,3,3,1,4
seal,女,100,5,7,7,1,1,2,1,3,2,6,1,1,4,6,2,3,4,6,1,1,4
seal,女,101,5,6,6,1,1,6,3,4,6,7,3,5,4,2,1,5,7,4,2,2,3
seal,女,102,7,5,6,3,3,4,4,5,5,6,4,4,5,7,4,4,5,5,3,3,6
seal,女,103,6,6,6,2,3,4,4,5,5,6,3,3,5,6,4,5,6,5,3,5,6
seal,女,104,7,5,3,2,2,2,3,2,2,6,1,3,2,6,3,3,5,5,3,2,6
seal,女,105,5,7,6,4,3,2,6,6,2,6,3,2,4,7,2,4,5,2,1,5,6
seal,女,106,5,7,7,1,1,1,1,2,4,6,1,1,1,5,4,4,5,4,4,2,2
seal,女,107,6,6,4,2,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4
elephant,男,1,7,4,2,1,1,1,7,7,3,7,7,7,1,7,6,7,7,7,4,7,7
elephant,男,2,3,2,1,1,1,3,7,7,5,7,7,5,1,6,1,6,7,6,1,7,7
elephant,男,3,7,7,2,2,1,1,7,7,6,7,2,1,2,1,2,4,4,3,7,1,1
elephant,男,4,4,4,4,1,1,1,7,7,1,5,6,4,5,5,5,6,4,5,1,6,4
elephant,男,5,6,5,2,2,1,1,7,7,5,6,5,3,4,7,3,6,5,6,4,6,4
elephant,男,6,4,5,4,4,4,4,6,5,4,5,5,5,4,5,4,4,4,5,4,5,4
elephant,男,7,7,4,4,4,4,3,7,7,4,7,5,7,2,7,3,5,6,6,3,7,7
elephant,男,8,4,5,4,3,3,2,7,4,4,3,7,6,4,6,4,4,4,5,2,1,4
elephant,男,9,5,5,4,3,2,2,6,6,3,5,4,5,4,6,3,5,4,5,5,5,6
elephant,男,10,6,4,5,3,5,6,5,5,6,4,6,4,5,6,2,4,5,3,5,3,5
elephant,男,11,6,6,6,6,6,5,6,6,5,6,6,6,5,6,6,5,6,6,5,6,6
elephant,男,12,3,2,1,1,1,1,7,5,1,5,7,5,6,6,2,6,6,7,2,1,6
elephant,男,13,4,2,2,1,1,1,7,7,4,6,7,5,3,7,1,5,4,2,1,6,3
elephant,男,14,6,3,3,1,2,2,7,7,4,6,6,6,5,7,2,7,7,5,2,7,7
elephant,男,15,5,3,4,2,1,1,3,6,4,6,6,5,2,6,5,6,7,6,2,2,6
elephant,男,16,6,5,4,4,4,4,7,7,4,6,6,5,4,7,5,7,4,5,4,4,6
elephant,男,17,5,3,3,2,1,1,6,6,3,7,7,5,5,5,3,4,6,6,2,5,4
elephant,男,18,6,5,1,1,1,1,7,7,2,7,1,5,3,7,1,6,7,6,1,5,5
elephant,男,19,1,1,1,1,1,1,7,6,1,6,7,7,5,7,7,7,7,7,5,5,6
elephant,男,20,1,4,4,1,1,4,7,5,5,4,7,7,5,7,1,6,7,7,1,6,7
elephant,男,21,6,7,2,1,3,2,7,4,3,5,4,4,3,6,6,4,5,3,4,3,4
elephant,男,22,6,6,2,2,2,2,7,7,7,7,7,6,6,6,7,7,7,7,4,6,7
elephant,男,23,5,3,1,1,3,2,7,5,1,6,7,2,3,7,1,6,4,5,1,5,6
elephant,男,24,5,4,3,1,3,1,7,6,3,5,5,5,5,5,4,7,4,4,2,5,5
elephant,男,25,5,6,2,1,1,1,7,7,1,6,7,5,4,7,1,5,5,6,1,1,5
elephant,男,26,4,6,3,3,4,2,4,4,4,5,6,5,5,6,5,5,5,6,4,5,5
elephant,男,27,5,2,1,1,1,4,7,7,2,7,7,2,5,6,1,1,6,7,1,6,5
elephant,男,28,5,5,4,3,3,3,6,7,7,7,6,5,2,6,4,6,6,6,5,6,5
elephant,男,29,5,1,2,2,1,1,6,6,5,6,1,1,1,1,1,5,5,5,1,1,7
elephant,男,30,5,5,6,3,2,2,6,6,5,6,6,2,1,6,5,5,4,4,3,3,3
elephant,男,31,1,1,1,1,1,1,7,7,1,1,1,7,4,7,1,6,5,6,1,1,6
elephant,男,32,5,4,4,5,4,4,6,6,5,5,6,2,4,5,5,4,5,5,4,5,6
elephant,男,33,6,5,4,6,6,2,5,3,5,6,3,2,6,5,3,4,6,6,2,4,5
elephant,男,34,7,5,3,1,2,1,7,7,4,6,7,5,5,7,6,7,4,7,1,7,4
elephant,男,35,5,5,4,3,3,5,5,5,5,4,4,5,5,3,5,3,5,5,4,6,3
elephant,男,36,2,3,2,2,2,4,5,6,6,6,6,6,5,6,4,5,5,5,4,3,5
elephant,女,37,2,2,2,1,1,2,5,6,4,5,3,2,2,2,2,4,6,5,2,2,2
elephant,女,38,4,3,2,1,1,1,7,7,2,4,7,7,5,6,4,6,4,4,1,4,6
elephant,女,39,6,6,1,1,1,1,6,1,1,5,7,7,7,1,1,1,4,1,2,1,2
elephant,女,40,7,2,2,1,1,2,6,5,6,6,7,1,2,7,3,6,7,4,2,3,6
elephant,女,41,4,5,1,1,1,1,6,7,3,7,7,6,1,7,1,4,4,5,1,4,7
elephant,女,42,6,6,5,2,3,2,6,6,3,6,5,5,2,6,5,5,3,5,2,4,6
elephant,女,43,5,2,1,1,1,1,7,7,5,7,7,6,5,7,1,6,5,5,1,6,7
elephant,女,44,3,2,2,2,1,2,5,6,5,6,6,2,5,7,5,4,4,4,1,1,6
elephant,女,45,3,1,1,1,1,2,7,7,3,6,7,5,5,6,6,7,3,5,1,7,6
elephant,女,46,5,1,4,1,1,1,6,7,5,7,7,5,2,7,1,5,4,7,1,6,7
elephant,女,47,2,2,4,1,1,1,6,7,4,6,5,3,3,7,3,4,4,6,2,2,7
elephant,女,48,1,1,1,1,1,1,7,7,3,7,7,7,1,7,3,4,1,7,1,1,7
elephant,女,49,6,4,4,4,2,2,7,7,6,7,4,2,1,7,4,7,7,5,4,2,7
elephant,女,50,5,4,3,1,1,1,7,6,3,6,5,2,2,7,5,7,5,6,3,7,5
elephant,女,51,5,5,3,1,1,1,5,7,4,5,6,2,1,5,1,5,4,4,3,4,4
elephant,女,52,7,6,4,2,2,1,7,7,3,6,7,5,5,7,3,7,7,6,2,6,5
elephant,女,53,4,4,4,4,4,4,6,6,2,2,6,2,4,6,4,4,4,4,2,2,6
elephant,女,54,2,1,3,1,1,1,7,7,1,5,7,6,2,7,2,1,1,6,1,1,1
elephant,女,55,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,2
elephant,女,56,6,2,2,1,1,1,7,7,5,6,6,1,3,7,1,5,4,6,1,4,6
elephant,女,57,5,5,2,2,2,1,7,7,4,4,6,2,2,7,2,4,4,5,2,7,7
elephant,女,58,6,5,2,1,1,1,6,4,4,6,7,6,5,7,4,6,7,6,2,3,5
elephant,女,59,7,6,6,1,1,2,6,7,4,5,5,6,5,7,6,5,4,7,1,5,5
elephant,女,60,6,5,5,4,4,3,6,6,4,6,5,5,4,5,4,5,6,5,4,5,7
elephant,女,61,4,4,4,1,1,1,6,5,4,5,6,1,2,7,2,6,3,5,1,1,6
elephant,女,62,7,7,7,1,1,1,7,7,7,7,7,4,4,7,1,7,7,7,1,1,7
elephant,女,63,7,7,5,2,2,2,7,7,6,7,7,3,5,7,4,6,6,7,4,7,7
elephant,女,64,5,3,5,3,3,3,6,7,5,6,6,2,4,6,3,6,6,4,4,2,5
elephant,女,65,5,4,4,4,4,4,4,5,4,6,5,4,4,7,5,5,4,6,4,4,5
elephant,女,66,7,4,4,4,4,1,7,7,2,7,6,3,3,7,4,5,2,5,4,3,4
elephant,女,67,5,3,5,3,3,5,7,7,7,7,5,5,7,7,4,7,7,6,3,4,7
elephant,女,68,5,4,4,4,4,3,6,6,4,5,7,7,6,7,7,6,5,6,2,4,5
elephant,女,69,6,2,5,2,2,2,5,6,6,5,6,3,5,7,7,6,7,7,6,4,6
elephant,女,70,3,3,2,1,1,1,7,7,4,7,7,7,7,6,2,5,5,7,2,6,1
elephant,女,71,3,3,2,1,1,1,5,6,3,6,3,2,2,6,2,4,2,5,2,1,4
elephant,女,72,6,4,4,2,2,3,7,6,1,6,7,5,6,7,7,6,7,7,1,6,7
elephant,女,73,5,2,2,1,1,1,7,7,1,4,7,7,5,7,4,4,4,5,1,5,7
elephant,女,74,4,3,1,1,1,3,7,3,2,4,5,4,5,7,1,3,6,6,2,3,7
elephant,女,75,6,6,5,1,1,1,7,7,4,7,7,4,4,7,4,6,6,6,1,1,6
elephant,女,76,6,3,3,4,4,5,7,4,4,4,7,7,5,7,4,6,6,3,2,4,7
elephant,女,77,7,5,1,1,1,1,7,7,5,7,7,5,6,7,5,6,7,7,5,5,1
elephant,女,78,4,1,2,1,1,1,5,7,1,6,6,3,1,6,5,5,2,1,1,7,1
elephant,女,79,3,3,1,1,2,1,7,7,4,6,7,6,4,7,3,6,5,6,2,3,5
elephant,女,80,7,6,5,4,4,1,7,7,4,6,6,7,5,7,5,4,7,5,3,4,6
elephant,女,81,7,6,2,1,1,1,5,6,2,7,7,7,1,7,2,4,6,6,2,1,6
elephant,女,82,2,3,3,1,1,1,5,5,1,2,6,6,6,6,4,5,5,5,1,4,3
elephant,女,83,6,4,4,4,3,3,7,7,6,7,7,2,3,6,3,3,7,7,4,6,7
elephant,女,84,1,1,1,1,1,1,1,5,1,5,1,1,1,7,1,1,6,7,1,1,6
